0,1,2,3,4,5,6,7,8,flower_type
0.11229955,0.106444396,0.10558053,0.11376443,0.11521194,0.11136423,0.111296035,0.11299868,0.11104019,4
0.10546891,0.10684232,0.106489114,0.11252262,0.11186448,0.11352687,0.11833504,0.11059875,0.11435183,0
0.10666373,0.110335864,0.104282774,0.117554486,0.11236792,0.10698004,0.11222384,0.109886736,0.11970461,7
0.10486064,0.10793424,0.09929586,0.111363515,0.11701359,0.11305357,0.11729212,0.11030127,0.11888518,3
0.10946671,0.11458844,0.102910474,0.11665028,0.11159456,0.1076033,0.11096159,0.10821978,0.11800493,4
0.11153884,0.10831437,0.10683521,0.11196007,0.11128449,0.109228835,0.11402586,0.11046,0.116352245,2
0.109970495,0.10596371,0.10545932,0.11498944,0.11437054,0.10908959,0.11417,0.110679954,0.11530687,7
0.1079188,0.11263671,0.10324942,0.11575839,0.11068219,0.109007224,0.113150015,0.1081399,0.11945734,2
0.10704295,0.108738974,0.1033556,0.112742744,0.105581194,0.110773,0.116367094,0.11126522,0.12413317,4
0.10802917,0.10893505,0.107743084,0.11274115,0.11585967,0.109387815,0.110696815,0.11153184,0.11507546,2
0.1119614,0.101172514,0.10501792,0.10948888,0.119606644,0.11335863,0.11002947,0.11165834,0.117706165,4
0.104565404,0.11344625,0.109109275,0.110088326,0.1138542,0.11081756,0.11080357,0.114446774,0.112868585,4
0.10559617,0.10502569,0.10533389,0.11280479,0.11282041,0.11390014,0.11168489,0.11212611,0.12070795,6
0.111155294,0.11083682,0.10687428,0.11026055,0.11024865,0.10732482,0.11596068,0.109139994,0.11819884,2
0.10935306,0.10916681,0.10861095,0.11246562,0.11100511,0.110614054,0.116315804,0.10517685,0.11729174,0
0.10870558,0.111508824,0.10399877,0.11283279,0.12158519,0.1078984,0.10982517,0.109432995,0.114212304,1
0.10970345,0.11400182,0.102965586,0.116606385,0.114175625,0.10633093,0.11166124,0.10819591,0.1163591,2
0.11284824,0.11167871,0.10659233,0.10865353,0.124595866,0.11074245,0.10588543,0.104067236,0.11493623,8
0.10949515,0.10776692,0.108084045,0.1109873,0.11238121,0.11290017,0.11246244,0.11177909,0.114143714,1
0.11631849,0.10851984,0.10170033,0.11059551,0.120458424,0.112434335,0.10651157,0.105691545,0.11776994,6
0.10639295,0.11125284,0.106001414,0.11715402,0.11439168,0.11026183,0.110183105,0.111032546,0.11332954,1
0.109979615,0.113302566,0.104130074,0.12074965,0.119504616,0.1082026,0.1057694,0.10494533,0.11341611,7
0.10924897,0.1105901,0.10156553,0.109951064,0.11491215,0.1113094,0.11549041,0.10892121,0.11801116,3
0.10320559,0.11244592,0.105421,0.11531386,0.11596436,0.108729325,0.11220953,0.10488419,0.121826254,6
0.10789603,0.10712989,0.10511278,0.11305682,0.117891744,0.10739678,0.115840234,0.11411212,0.11156361,0
0.1134426,0.11184172,0.104348525,0.11222477,0.11073662,0.107876144,0.11413189,0.10206679,0.12333089,8
0.10886715,0.11313855,0.101118475,0.11638959,0.11342167,0.10782446,0.11153889,0.10956502,0.118136175,4
0.1109686,0.10556413,0.1077232,0.1114136,0.12267941,0.106002174,0.113164656,0.102593325,0.11989094,8
0.11530907,0.10852308,0.10558464,0.11591853,0.13285856,0.10491348,0.10666384,0.103357874,0.106870845,8
0.11308143,0.106280565,0.10550896,0.11202079,0.1164685,0.107177086,0.11176366,0.11158877,0.11611024,4
0.108736135,0.108657755,0.098239176,0.116883,0.11568811,0.10926767,0.11625429,0.10976766,0.11650618,3
0.111996755,0.1114263,0.10284911,0.11106635,0.11059674,0.11048639,0.11277323,0.11161628,0.11718877,5
0.10836093,0.11176968,0.10239883,0.11355182,0.11300657,0.10884288,0.1127771,0.10728154,0.12201062,0
0.11014645,0.111276105,0.10346368,0.116816804,0.1154951,0.10747114,0.11052932,0.10602751,0.11877395,3
0.11730427,0.10962219,0.108259395,0.11060023,0.11717034,0.10629697,0.11012059,0.10274859,0.11787738,8
0.10933373,0.11193795,0.10130407,0.11540455,0.11679506,0.10941575,0.114245266,0.10600783,0.115555815,0
0.111356184,0.10882069,0.1066744,0.11160088,0.115298264,0.104686454,0.110263474,0.1167648,0.11453489,5
0.108171485,0.117499575,0.1117199,0.11122563,0.11751081,0.103105225,0.1062496,0.10970906,0.11480877,5
0.103662,0.11291754,0.10305295,0.11568291,0.114584334,0.1091066,0.11462949,0.10872886,0.117635325,2
0.1092353,0.11104711,0.104473196,0.11332867,0.11663802,0.107136935,0.11366102,0.1112438,0.11323601,4
0.109314635,0.1064802,0.109549046,0.10779123,0.119619556,0.11294851,0.10707295,0.10625188,0.12097187,6
0.12174721,0.105807506,0.10382401,0.11104628,0.12528187,0.10785556,0.1116553,0.102070704,0.11071154,1
0.10649037,0.113192685,0.10391464,0.11569687,0.11713759,0.107300706,0.1151153,0.10617279,0.11497905,6
0.109541655,0.106700964,0.10558732,0.11158675,0.11564046,0.109595634,0.11561539,0.10830256,0.1174293,0
0.109915234,0.109595865,0.101727,0.11410241,0.11505587,0.11162612,0.10681763,0.11192388,0.119235925,3
0.10542986,0.10948039,0.11074693,0.115287445,0.10941439,0.11109215,0.109644,0.11328568,0.11561917,4
0.108212315,0.113051996,0.10413668,0.11581565,0.11862476,0.11085397,0.108603135,0.10872023,0.11198133,7
0.11099725,0.1075396,0.10529449,0.11506436,0.10912816,0.110347085,0.11085172,0.11331801,0.11745936,4
0.10594322,0.10552914,0.10798381,0.11672965,0.11165067,0.11556993,0.1115422,0.10891098,0.11614044,7
0.110923015,0.10715068,0.10537091,0.114814915,0.118451186,0.109820984,0.10919484,0.112784125,0.111489326,1
0.10747362,0.10877322,0.105842985,0.11501275,0.1185584,0.10500326,0.11077583,0.111235045,0.11732499,5
0.10891016,0.11043776,0.10305349,0.11332319,0.11211062,0.11366365,0.11252795,0.105814,0.12015919,6
0.11119975,0.11292708,0.10489095,0.1132944,0.11100018,0.10935736,0.11088049,0.11040003,0.116049804,2
0.10697359,0.1096016,0.10118817,0.11836985,0.109452225,0.106506795,0.11098895,0.11295396,0.123964936,0
0.10702239,0.112316996,0.10378493,0.11614531,0.112975605,0.10991865,0.11093719,0.10943081,0.117468186,5
0.10610301,0.108496055,0.10320002,0.11138774,0.11008153,0.10853,0.1175485,0.11459911,0.120053984,4
0.11754747,0.11068238,0.10178266,0.11780561,0.117920056,0.108457856,0.102522545,0.11213088,0.11115062,7
0.10605649,0.108017564,0.09953497,0.112799145,0.1102694,0.1047569,0.12222168,0.11341176,0.12293201,2
0.10881092,0.11239492,0.10288945,0.11404397,0.111543186,0.10800663,0.11298252,0.10974789,0.119580634,5
0.10913225,0.11148995,0.10619,0.11507297,0.10642206,0.111434735,0.10983206,0.108890675,0.12153536,6
0.10677667,0.110280685,0.09845555,0.11300003,0.107574,0.1139386,0.11693545,0.110845834,0.122193195,3
0.10809668,0.10748003,0.10277361,0.11369659,0.11073454,0.114194795,0.11442085,0.11073948,0.117863484,2
0.106476635,0.11213402,0.10608235,0.11090549,0.1181424,0.11012583,0.10934023,0.110752665,0.11604034,1
0.10636035,0.10838814,0.1034937,0.116883144,0.111376904,0.11227091,0.114719644,0.109893486,0.11661367,5
0.107363544,0.10800857,0.10193205,0.11819802,0.11402375,0.110911615,0.11578251,0.107138425,0.11664149,0
0.10991529,0.1106306,0.103967264,0.1131345,0.11893997,0.11106161,0.11069298,0.109261975,0.11239583,6
0.1083936,0.110353865,0.10349603,0.11665194,0.11473048,0.106760666,0.11297252,0.10808798,0.11855288,8
0.11720819,0.11224545,0.1069002,0.111931644,0.12511231,0.10732755,0.105312765,0.1045823,0.109379545,8
0.11323252,0.108523756,0.10807681,0.110851,0.11850301,0.111976214,0.10703236,0.106638096,0.11516622,6
0.107983604,0.11060166,0.105906986,0.11328462,0.10717212,0.10883699,0.116735734,0.10864862,0.120829664,0
0.108330645,0.108034745,0.10093009,0.11280099,0.12583926,0.10409645,0.11211822,0.10762046,0.120229185,7
0.107413016,0.11280819,0.10197294,0.11496447,0.11387853,0.10749605,0.11339682,0.10998046,0.11808949,2
0.1054513,0.10629556,0.1072784,0.11338837,0.11298458,0.10987423,0.11409208,0.10724919,0.12338621,3
0.10869072,0.114752434,0.10442199,0.114606634,0.121439986,0.107122265,0.1051646,0.106058374,0.11774294,8
0.10838027,0.11295906,0.10350941,0.11520845,0.1143828,0.106749676,0.11128759,0.110170454,0.11735235,2
0.10389088,0.10706583,0.10374013,0.11448191,0.11422608,0.11213593,0.11796588,0.11383513,0.11265831,5
0.10829473,0.11504584,0.10314631,0.113587275,0.11155082,0.10811446,0.113938235,0.10968154,0.116640896,6
0.104890324,0.11365895,0.10354613,0.115615785,0.11304211,0.10591378,0.116841376,0.10444433,0.1220472,5
0.10998158,0.11476347,0.10544722,0.11178463,0.11506772,0.1096354,0.10589291,0.10846677,0.11896032,1
0.112911575,0.109568015,0.10828302,0.11125776,0.117185965,0.107652076,0.11144899,0.107560925,0.11413172,1
0.10578769,0.10966043,0.10170777,0.11280007,0.11091877,0.108307905,0.11739104,0.10574778,0.12767856,6
0.10719953,0.10976364,0.10227363,0.114320554,0.12207242,0.11488609,0.1097779,0.10401774,0.11568843,6
0.11057072,0.11130433,0.10597221,0.11201916,0.11469907,0.10967403,0.11178952,0.10868657,0.11528451,1
0.10620485,0.1055056,0.10398373,0.11341808,0.11501189,0.11592876,0.112526074,0.11152773,0.11589331,4
0.10777289,0.10671407,0.10540186,0.11354967,0.10788195,0.11610051,0.115764916,0.10966937,0.11714483,5
0.111055166,0.111575186,0.1064829,0.11388222,0.11294721,0.10927802,0.11227625,0.110278316,0.11222482,2
0.110043555,0.11090759,0.10656999,0.11363821,0.11624886,0.10868997,0.111094244,0.10916899,0.11363855,1
0.10747255,0.11216432,0.10838557,0.10988762,0.11323169,0.10987845,0.11451124,0.10791202,0.11655662,1
0.11002625,0.10870047,0.10726606,0.108270265,0.11557342,0.11344315,0.11130161,0.10804958,0.117369205,6
0.1142944,0.10959552,0.10650906,0.11035732,0.12568176,0.10807644,0.10551638,0.10513422,0.1148349,4
0.11503151,0.109989636,0.10698881,0.10804914,0.11456046,0.10380943,0.1118796,0.11073434,0.118957125,2
0.11200039,0.11155533,0.10381718,0.11220262,0.12235463,0.10949567,0.106803015,0.10576992,0.11600115,3
0.10491927,0.10786647,0.10485217,0.11814534,0.116924495,0.11106461,0.11261868,0.10176428,0.12184462,7
0.10753749,0.108446695,0.1060306,0.110687,0.108757064,0.11190982,0.11181539,0.1145447,0.120271206,4
0.112863585,0.108485684,0.10378165,0.117506176,0.11607784,0.10797075,0.10987815,0.10966645,0.1137697,5
0.10992897,0.10956826,0.09948159,0.118812405,0.10903622,0.11089689,0.11491029,0.1120025,0.11536287,0
0.11015631,0.11189275,0.105285116,0.11269999,0.11455824,0.111417584,0.109854735,0.10839417,0.11574113,3
0.10849717,0.10461743,0.103739224,0.112099186,0.113584824,0.1148231,0.116051726,0.10809277,0.118494585,1
0.10969326,0.10807623,0.10323688,0.11097113,0.120356955,0.11170396,0.107701756,0.1115929,0.11666694,1
0.10446179,0.10851195,0.09995175,0.114737645,0.11328591,0.10947247,0.11382685,0.108131826,0.12761985,3
0.10646564,0.112747915,0.10452302,0.11591683,0.11184452,0.106813625,0.11354685,0.11043071,0.11771101,3
0.11051649,0.110679835,0.105391696,0.11672029,0.111756906,0.11094594,0.10892915,0.105596825,0.11946289,6
0.10795112,0.10849585,0.10454291,0.11502148,0.11691562,0.10994603,0.11355866,0.110552065,0.113016255,1
0.10595467,0.11109692,0.107806325,0.11212779,0.114681795,0.10798006,0.11403575,0.11208577,0.11423097,0
0.111278936,0.110302955,0.10719074,0.11196915,0.114976056,0.10935341,0.1135335,0.10714364,0.114251636,0
0.11215114,0.10181217,0.10181833,0.11248578,0.119502924,0.111051895,0.11049251,0.116461195,0.11422407,8
0.11933146,0.112856716,0.10400951,0.112410784,0.11181234,0.11261199,0.10828639,0.101149864,0.11753091,6
0.10805625,0.10863895,0.09684723,0.11517059,0.11769979,0.11520403,0.112167284,0.113789655,0.112426214,7
0.11099366,0.11250654,0.10536563,0.11361795,0.11576051,0.10750201,0.110172175,0.108001254,0.11608028,4
0.10579301,0.11396313,0.10503434,0.11694086,0.11701389,0.105281144,0.11406649,0.10401482,0.11789234,8
0.11350189,0.11032592,0.101142615,0.114649124,0.121947154,0.103433475,0.110242225,0.106455475,0.11830219,8
0.10043583,0.103500955,0.10229116,0.11737733,0.11506741,0.114607416,0.10858155,0.11221932,0.12591903,0
0.10996965,0.107094854,0.10774783,0.111577675,0.11228738,0.11409243,0.11040238,0.110483624,0.11634422,3
0.11084811,0.11528125,0.10289406,0.11685926,0.1129022,0.10783927,0.1106472,0.10498803,0.11774065,5
0.112218745,0.11407072,0.10442356,0.11300117,0.11352462,0.10720238,0.11010822,0.10913226,0.116318434,2
0.11132507,0.10857936,0.103749506,0.11382206,0.11518863,0.10864961,0.11253724,0.10939937,0.11674913,7
0.11010855,0.11027821,0.1057012,0.11320251,0.11546138,0.10810862,0.11136775,0.10427514,0.12149664,6
0.11145083,0.11090199,0.105953425,0.11116032,0.11859805,0.11080196,0.10867991,0.10690951,0.11554398,6
0.10498551,0.10944106,0.10844748,0.116622,0.11205389,0.1102965,0.111128606,0.10898881,0.11803616,0
0.11222978,0.1112363,0.10634321,0.111637,0.11191251,0.10838227,0.11274816,0.11001691,0.11549377,2
0.10938119,0.10733036,0.109169215,0.11635021,0.11235707,0.10898121,0.11102143,0.112189144,0.11322023,0
0.11061369,0.10725219,0.103527,0.11429558,0.11641664,0.112134375,0.11106952,0.11050191,0.11418908,2
0.10778261,0.10790741,0.1100253,0.1133024,0.112809695,0.1065808,0.11395938,0.11136325,0.116269186,0
0.10722047,0.113808006,0.10684226,0.10843148,0.10941437,0.112153925,0.11662967,0.10558861,0.1199112,5
0.109055944,0.112386644,0.10897054,0.11692447,0.11305287,0.109050244,0.108404905,0.10908489,0.113069504,4
0.11332698,0.11055436,0.107068695,0.11186721,0.11846405,0.111436635,0.1096288,0.10587782,0.11177554,7
0.11018019,0.10556334,0.10187294,0.11488566,0.11869999,0.11515714,0.107037656,0.111980855,0.114622295,8
0.11426387,0.113989174,0.10797956,0.10831715,0.10993779,0.11119811,0.113766976,0.10188611,0.11866121,1
0.10827503,0.11276414,0.10463352,0.11668662,0.11424261,0.10463121,0.11592842,0.10501653,0.11782198,6
0.111807734,0.10977828,0.10788682,0.11396078,0.11453768,0.111376524,0.10954943,0.10644697,0.11465573,1
0.10820614,0.110931754,0.108365886,0.11251645,0.11940601,0.10841184,0.10850227,0.10983197,0.113827765,4
0.112383485,0.114612035,0.10118453,0.11709643,0.11123488,0.106451884,0.11064011,0.10898084,0.11741589,5
0.10282688,0.11266355,0.10592737,0.118567646,0.12341343,0.10720178,0.11202009,0.10203749,0.115341835,8
0.10827478,0.10751873,0.106536746,0.11166512,0.11241872,0.10912385,0.11550872,0.11273689,0.11621647,4
0.10580882,0.11082387,0.10579463,0.112708844,0.11280386,0.10811179,0.111198165,0.115275905,0.117474124,0
0.115240015,0.10975986,0.10767598,0.112881064,0.116506085,0.107616596,0.11101733,0.107551284,0.111751705,5
0.11027042,0.11157452,0.10451568,0.11223544,0.111669466,0.1104461,0.11442962,0.10991421,0.11494446,0
0.10947953,0.108982965,0.10182555,0.11038221,0.1166718,0.11231491,0.11490488,0.109280184,0.116158,8
0.108726844,0.110115096,0.10245124,0.116066836,0.1151276,0.107336424,0.112153515,0.11165327,0.11636919,2
0.10892148,0.107252754,0.1049285,0.11362165,0.10920105,0.11254932,0.11551881,0.110796586,0.117209844,0
0.10972523,0.1117656,0.106059685,0.10867553,0.11997151,0.10551501,0.115335695,0.102928095,0.1200236,7
0.10918834,0.11102793,0.1036354,0.11504519,0.11165287,0.10969053,0.111905836,0.11114131,0.11671256,2
0.110484704,0.110514134,0.107121184,0.10963247,0.10869097,0.11193994,0.11066731,0.11438258,0.11656667,8
0.10471635,0.10533442,0.10556728,0.10790668,0.113874644,0.11631772,0.11595884,0.11442349,0.11590047,1
0.10783654,0.105323926,0.10270309,0.111939535,0.11197206,0.11267572,0.11466173,0.110651046,0.122236356,0
0.11091651,0.114651345,0.10207067,0.11492814,0.111733116,0.108582996,0.11952679,0.10265357,0.11493675,7
0.10745442,0.109714165,0.10591222,0.110619254,0.115420975,0.110926114,0.11481307,0.11085061,0.114289194,0
0.104492895,0.11216083,0.10317134,0.112481624,0.11558483,0.10958761,0.11392229,0.110499494,0.11809914,3
0.11975041,0.10326591,0.104839005,0.11153011,0.118001685,0.11522406,0.10673687,0.106360726,0.114291236,7
0.113054104,0.10941345,0.10884448,0.115585454,0.12491729,0.11157891,0.10278285,0.104139104,0.10968427,5
0.11328123,0.108235866,0.10690654,0.10857722,0.11648758,0.1127569,0.107773475,0.10893002,0.11705112,8
0.11343398,0.11540105,0.101971686,0.11544783,0.109523185,0.10997601,0.10797011,0.10891581,0.11736034,6
0.10886315,0.11136992,0.106529705,0.114247814,0.114534155,0.1082396,0.10881247,0.11025777,0.11714542,0
0.11480329,0.1096312,0.10502924,0.1073005,0.11758193,0.108733244,0.11348649,0.10988482,0.113549314,4
0.108738385,0.11010616,0.10768979,0.11216555,0.111486875,0.10978344,0.11395815,0.1107,0.11537157,1
0.111817375,0.10346114,0.10425502,0.116796955,0.120684616,0.1071978,0.114126585,0.1056521,0.116008356,8
0.107730895,0.107381135,0.103824005,0.113667764,0.11571999,0.11321491,0.109033875,0.11059233,0.11883517,1
0.11164597,0.11117179,0.10530786,0.11332504,0.11416613,0.10989136,0.11243401,0.10710628,0.11495162,8
0.1080288,0.11196442,0.10619364,0.11393855,0.11297646,0.10907014,0.1139147,0.10919749,0.11471582,6
0.110448964,0.11478838,0.10138078,0.11479672,0.112787835,0.10826171,0.109797366,0.10644553,0.12129283,6
0.10692029,0.112369105,0.10268675,0.114570126,0.11170837,0.10731711,0.11221173,0.111595996,0.120620474,3
0.10438481,0.106807515,0.10615394,0.11424283,0.11315199,0.10291622,0.11753763,0.111632,0.123173095,0
0.11253279,0.11014883,0.104128316,0.11490216,0.11451104,0.1106073,0.110656925,0.110161096,0.11235145,3
0.110067,0.11322753,0.10517723,0.116059266,0.11478091,0.10834605,0.109756164,0.10920339,0.11338242,8
0.11057465,0.10762021,0.11042439,0.11297902,0.11623259,0.11108674,0.10759543,0.113680616,0.10980644,3
0.116688736,0.11095712,0.104611054,0.113794126,0.1172314,0.10535105,0.10945437,0.10599817,0.11591397,8
0.10668874,0.10711928,0.10473313,0.11613791,0.11460734,0.11559063,0.10831119,0.10918445,0.117627285,5
0.1119095,0.10956223,0.10300178,0.113334045,0.11513597,0.10985639,0.11145486,0.10925771,0.116487525,3
0.1157898,0.10715965,0.10980531,0.10978431,0.11293746,0.109506905,0.11285403,0.11028605,0.11187657,3
0.11224301,0.112352096,0.10140701,0.11402552,0.11165148,0.10848623,0.111720026,0.10896315,0.119151466,4
0.11224318,0.10420937,0.11166573,0.11197497,0.119624,0.114479996,0.10005265,0.1131602,0.11258989,8
0.11199865,0.10841433,0.10557542,0.11226173,0.12225125,0.10847282,0.11169384,0.1061539,0.113178074,8
0.11194328,0.108977444,0.109386355,0.11042123,0.11812805,0.106874175,0.10873509,0.10582344,0.11971098,7
0.11009642,0.10934469,0.10081823,0.11371671,0.11532394,0.10785272,0.11077193,0.110055536,0.12201982,7
0.109465316,0.111752175,0.10508015,0.113620415,0.11413413,0.11007294,0.11129542,0.107522905,0.117056474,2
0.11035269,0.11350959,0.103728294,0.11073799,0.116073005,0.10627761,0.11082794,0.111161806,0.11733115,3
0.105296694,0.107624404,0.102874376,0.11466244,0.109694295,0.10871167,0.11806082,0.11414221,0.1189331,2
0.10507876,0.10783176,0.10774018,0.11590701,0.114275165,0.109127134,0.11286607,0.11519555,0.111978345,2
0.11031742,0.11242408,0.10723156,0.1157918,0.113320105,0.10521496,0.11156165,0.10678355,0.11735498,1
0.1092282,0.11010148,0.105192624,0.11161578,0.113886856,0.11347406,0.111938,0.110665485,0.11389752,7
0.10720351,0.10794674,0.10644926,0.117462896,0.11219825,0.110155076,0.112379484,0.112222224,0.113982506,0
0.106624305,0.10960619,0.10754218,0.11418693,0.10994961,0.108148,0.11561084,0.111913756,0.11641815,1
0.10997211,0.116155215,0.10114795,0.112384014,0.11648476,0.109281756,0.10679794,0.11148859,0.116287656,6
0.10586792,0.1066965,0.106044255,0.118291706,0.1082027,0.109477565,0.115355335,0.11129127,0.11877277,6
0.1132974,0.107755765,0.105825126,0.11601389,0.12245465,0.1078862,0.106063,0.107873484,0.11283053,7
0.10570533,0.109447435,0.105243675,0.11556197,0.11253445,0.10859789,0.11504811,0.10873964,0.119121425,8
0.115400225,0.10999298,0.10258443,0.11439585,0.11601281,0.11236383,0.10820787,0.10435861,0.1166834,7
0.109347664,0.10814308,0.10302259,0.11272347,0.116422184,0.11048019,0.10952478,0.111038074,0.11929795,8
0.11227407,0.1109263,0.10766703,0.1124499,0.112623684,0.11438374,0.104591504,0.110053025,0.115030736,8
0.1075582,0.108113736,0.105061814,0.111951016,0.11301116,0.111230366,0.11494396,0.111602366,0.11652732,4
0.11239507,0.105341546,0.10289025,0.11495086,0.113969035,0.11081867,0.11491812,0.10864047,0.11607592,8
0.10623125,0.110180974,0.104421034,0.11535604,0.11429241,0.10877156,0.11448096,0.105813734,0.12045197,7
0.108505435,0.11322031,0.10374557,0.116511084,0.108483866,0.10811105,0.11028031,0.11115987,0.119982556,6
0.112060755,0.108309865,0.106099,0.111089796,0.11000065,0.108644284,0.1124616,0.11372851,0.11760566,6
0.10887369,0.11506781,0.0980255,0.11379171,0.11469502,0.11157442,0.10860106,0.10644574,0.12292493,6
0.10856457,0.113145135,0.101533934,0.112996824,0.11316316,0.10692641,0.11532591,0.11011634,0.118227795,3
0.11506397,0.10689841,0.104212925,0.10998286,0.11176829,0.11398229,0.11357479,0.107171044,0.11734538,0
0.10933059,0.1087732,0.1042109,0.11476197,0.11270386,0.10977499,0.112068295,0.1130543,0.11532192,2
0.11563381,0.10502364,0.10685833,0.112168685,0.12002628,0.11180998,0.10862604,0.109248035,0.110605106,8
0.10887034,0.10904255,0.105653666,0.11342828,0.115110755,0.104714744,0.111705616,0.11426592,0.11720822,0
0.10728589,0.11461424,0.1028532,0.11622538,0.11167603,0.10690017,0.11301686,0.10888966,0.11853857,6
0.10789039,0.10390745,0.1053892,0.11511989,0.10801378,0.1121953,0.11316425,0.11257922,0.12174047,4
0.10876408,0.11429299,0.10399023,0.11500708,0.11289427,0.10459008,0.113170266,0.10696648,0.12032452,6
0.10139305,0.11187556,0.10509225,0.1142785,0.11632518,0.11230953,0.113220066,0.11232924,0.11317656,4
0.106673166,0.1145051,0.105192736,0.11023206,0.11819336,0.10436492,0.11195942,0.117836915,0.11104232,0
0.11039627,0.110324875,0.10252533,0.109441124,0.11299345,0.11377364,0.113150224,0.10986656,0.1175285,5
0.10815994,0.11117052,0.1090372,0.11626837,0.1069342,0.10696508,0.11394082,0.10806298,0.11946099,0
0.112318076,0.10349829,0.10838229,0.10916872,0.11187137,0.11348622,0.10674634,0.11523828,0.11929036,0
0.11025274,0.105890244,0.10500523,0.11188142,0.11137361,0.11054864,0.11443517,0.11503435,0.11557856,8
0.11355741,0.11036784,0.10814834,0.11172011,0.1149625,0.11245749,0.10709885,0.10543333,0.116254106,0
0.108304605,0.1110671,0.10566751,0.11849607,0.11356892,0.10567514,0.113085926,0.10870804,0.115426734,7
0.10372261,0.10656789,0.11096684,0.113605246,0.10981751,0.11175495,0.114389256,0.11276438,0.11641133,3
0.114671394,0.104249105,0.103393584,0.11216562,0.12280217,0.10937243,0.10897233,0.11090183,0.11347146,1
0.10904352,0.11213929,0.10359681,0.1187345,0.11183838,0.10699665,0.10873065,0.108948976,0.11997117,5
0.11130802,0.10952474,0.10884283,0.11418934,0.116468355,0.106578365,0.11313999,0.10585407,0.11409433,6
0.11116721,0.110648476,0.10313333,0.11403612,0.11106771,0.10754654,0.11292411,0.11184788,0.11762858,2
0.114597,0.11491053,0.10752302,0.10418076,0.12084577,0.10795009,0.10731868,0.103050545,0.11962357,7
0.10768889,0.11191251,0.10610913,0.11040941,0.11295626,0.111057274,0.11295075,0.103870265,0.12304548,6
0.11197384,0.114697285,0.10593721,0.11557222,0.10927598,0.10397951,0.11554991,0.10795645,0.11505758,5
0.11451526,0.11171115,0.10677619,0.106216006,0.11801234,0.11051385,0.11067913,0.10599047,0.11558563,1
0.11178568,0.11156881,0.10737032,0.11300553,0.11831023,0.11015142,0.109409794,0.10186087,0.11653731,3
0.10859516,0.106897175,0.10499292,0.110896036,0.11176821,0.11258447,0.11305166,0.11332983,0.117884606,4
0.10525085,0.10832263,0.10769135,0.11103807,0.10881244,0.1149076,0.1139593,0.112938784,0.117079064,6
0.10630452,0.108519964,0.10575988,0.11770173,0.11616178,0.11138273,0.1088782,0.108857445,0.116433784,5
0.10448525,0.10831591,0.106555,0.11700364,0.11573529,0.108685754,0.112013385,0.1124424,0.11476337,5
0.1031936,0.10932219,0.10483285,0.116504796,0.113638796,0.108211465,0.11168764,0.11245416,0.12015449,4
0.10814658,0.1138262,0.10479621,0.112840995,0.1127836,0.10690809,0.111505434,0.11076204,0.11843085,5
0.109643914,0.11267605,0.10518564,0.111373864,0.11350347,0.110144675,0.11340732,0.10727429,0.116790794,4
0.10785358,0.10740418,0.10833339,0.109477974,0.11375572,0.11091776,0.11296732,0.11627631,0.11301381,4
0.10804774,0.11362039,0.10392205,0.1180425,0.11239198,0.10746615,0.11629452,0.109133266,0.111081354,4
0.10930748,0.110951155,0.105625026,0.115250394,0.12022438,0.11004897,0.108224876,0.10502765,0.115340084,6
0.112421475,0.11575437,0.10499214,0.11557082,0.116514385,0.105617546,0.105982244,0.11009818,0.11304882,6
0.11059086,0.110191636,0.09798488,0.11802817,0.11175741,0.10997445,0.11803188,0.10522142,0.118219316,7
0.107924476,0.10497259,0.10652087,0.11322522,0.1085036,0.10823491,0.120127976,0.10895722,0.12153314,3
0.10831455,0.11078478,0.10614347,0.11732552,0.11178124,0.106674284,0.11211716,0.10997391,0.116885,3
0.10822677,0.109126925,0.10598617,0.11145723,0.11776227,0.10794016,0.11226815,0.10905842,0.11817391,0
0.10928095,0.1116434,0.10209764,0.113543965,0.116065264,0.11014838,0.11090158,0.10577115,0.12054762,0
0.10587084,0.1103523,0.10266308,0.11517347,0.11208547,0.11250827,0.113248795,0.11131498,0.11678283,1
0.10932654,0.11116395,0.10526768,0.11083609,0.11749153,0.10884337,0.113107555,0.1063016,0.11766177,3
0.1061685,0.112294786,0.10397609,0.11414962,0.11323353,0.10784802,0.1150362,0.109414876,0.1178784,4
0.10260072,0.10415436,0.10908408,0.11328878,0.11199278,0.115494885,0.11578559,0.10870646,0.11889226,6
0.10786797,0.10930862,0.10340205,0.10969514,0.110922694,0.11045131,0.114194885,0.108623475,0.12553376,0
0.11500231,0.106647335,0.11344583,0.115260266,0.11856234,0.10946745,0.1035319,0.10831833,0.1097642,3
0.106790125,0.11398238,0.103439115,0.11528294,0.112777025,0.10638417,0.1140671,0.10967851,0.11759866,5
0.10581811,0.11247523,0.10345967,0.113453776,0.11197422,0.10978013,0.11296635,0.1107578,0.11931459,2
0.10986966,0.1113303,0.10545303,0.11350351,0.11476094,0.10918271,0.11030263,0.10990976,0.11568746,1
0.10764022,0.10545395,0.10599626,0.117477424,0.114124574,0.11009197,0.1164109,0.10873924,0.114065535,8
0.1063107,0.11041898,0.1015472,0.114751495,0.11167211,0.10921398,0.111632094,0.11084908,0.12360435,8
0.10853453,0.11166252,0.10550426,0.116546154,0.112684436,0.10624706,0.115298174,0.110072754,0.1134501,2
0.108173214,0.10809935,0.10055932,0.115017526,0.11293589,0.11160767,0.1165699,0.105717234,0.12131988,3
